date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:27:11	78221/78221	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:11%20GMT	http://jorgesanchez.net/manuales/html/introduccion-html.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/introduccion-html.html	(from )
23:27:11	94/94	---M-Z	200	added ('OK')	text/plain	date:Wed,%2028%20Dec%202016%2000:54:50%20GMT	http://jorgesanchez.net/robots.txt		(from )
23:27:12	19901/19901	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2021%20Oct%202018%2021:27:12%20GMT	https://use.typekit.net/cgm1lsq.js	D:/MIS%20WEBS%20DESCARGADAS/html/use.typekit.net/cgm1lsq.js	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:12	3287/3287	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Feb%202017%2015:57:59%20GMT	http://jorgesanchez.net/lib/perfect-scrollbar.min.css	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/lib/perfect-scrollbar.min.css	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:12	8652/8652	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Oct%202017%2020:41:35%20GMT	http://jorgesanchez.net/css/manual.css?f=20170221	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/css/manual2c0d.css	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:12	1194/1194	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:00%20GMT	http://jorgesanchez.net/img/cerrar.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/cerrar.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:13	2562/2562	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:04%20GMT	http://jorgesanchez.net/img/twitter.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/twitter.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:13	2475/2475	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:01%20GMT	http://jorgesanchez.net/img/facebook.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/facebook.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:13	2465/2465	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:05%20GMT	http://jorgesanchez.net/img/youtube.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/youtube.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:14	2560/2560	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:02%20GMT	http://jorgesanchez.net/img/github.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/github.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:14	2353/2353	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:01%20GMT	http://jorgesanchez.net/img/docs.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/docs.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:14	2843/2843	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:04%20GMT	http://jorgesanchez.net/img/mail.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/mail.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:14	2567/2567	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:03%20GMT	http://jorgesanchez.net/img/logo.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/logo.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:15	4243/4243	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202017%2015:58:04%20GMT	http://jorgesanchez.net/img/logoMini.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/img/logoMini.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:15	7303/7303	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Oct%202018%2021:27:16%20GMT	http://jorgesanchez.net/manuales/html/intro-html.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html.e.delayed	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:23	76602/76602	---MC-	200	added ('OK')	text/javascript	date:Sun,%2021%20Oct%202018%2021:27:15%20GMT	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	D:/MIS%20WEBS%20DESCARGADAS/html/pagead2.googlesyndication.com/pagead/js/f.txt	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:25	62272/62272	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:57%20GMT	http://jorgesanchez.net/manuales/html/intro-html-web-resources/image/1.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html-web-resources/image/1.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:26	58360/58360	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:58%20GMT	http://jorgesanchez.net/manuales/html/intro-html-web-resources/image/3.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html-web-resources/image/3.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:38	70174/70174	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:58%20GMT	http://jorgesanchez.net/manuales/html/intro-html-web-resources/image/6.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html-web-resources/image/6.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:41	155163/155163	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:57%20GMT	http://jorgesanchez.net/manuales/html/intro-html-web-resources/image/2.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html-web-resources/image/2.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:42	108713/108713	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:42%20GMT	http://jorgesanchez.net/manuales/html/introduccion-lenguajes-de-marcas.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/introduccion-lenguajes-de-marcas.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:43	270644/270644	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:43%20GMT	http://jorgesanchez.net/manuales/html/edicion-basica-html5.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/edicion-basica-html5.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:44	57577/57577	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:44%20GMT	http://jorgesanchez.net/manuales/html/texto-y-parrafo-html5.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/texto-y-parrafo-html5.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:44	105857/105857	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:44%20GMT	http://jorgesanchez.net/manuales/html/enlaces-html5.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/enlaces-html5.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:45	22948/22948	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:45%20GMT	http://jorgesanchez.net/manuales/html/imagenes-html5.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/imagenes-html5.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:45	48225/48225	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:45%20GMT	http://jorgesanchez.net/manuales/html/introduccion-a-css.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/introduccion-a-css.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:46	97443/97443	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:46%20GMT	http://jorgesanchez.net/manuales/html/selectores-css.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/selectores-css.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:46	127875/127875	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:46%20GMT	http://jorgesanchez.net/manuales/html/unidades-colores-css.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/unidades-colores-css.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:47	81803/81803	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:47%20GMT	http://jorgesanchez.net/manuales/html/formato-fuente-parrafo.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formato-fuente-parrafo.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:48	75415/75415	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:48%20GMT	http://jorgesanchez.net/manuales/html/formato-caja-lista-css.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formato-caja-lista-css.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:48	45293/45293	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:48%20GMT	http://jorgesanchez.net/manuales/html/elementos-estructurales-html5.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/elementos-estructurales-html5.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:49	59174/59174	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:49%20GMT	http://jorgesanchez.net/manuales/html/tablas-html5.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/tablas-html5.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:49	133862/133862	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:49%20GMT	http://jorgesanchez.net/manuales/html/formularios-html5.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/formularios-html5.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:50	64336/64336	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:50%20GMT	http://jorgesanchez.net/manuales/html/css-visualizacion.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-visualizacion.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:51	71559/71559	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20Oct%202018%2021:27:51%20GMT	http://jorgesanchez.net/manuales/html/css-posicionamiento.html	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/css-posicionamiento.html	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:52	120786/120786	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:58%20GMT	http://jorgesanchez.net/manuales/html/intro-html-web-resources/image/5.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html-web-resources/image/5.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:53	3499/3499	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Feb%202017%2015:57:58%20GMT	http://jorgesanchez.net/lib/jquery.easing.min.js	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/lib/jquery.easing.min.js	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:54	2441/2441	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Feb%202017%2015:57:59%20GMT	http://jorgesanchez.net/lib/jquery.scrollTo.min.js	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/lib/jquery.scrollTo.min.js	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:55	25812/25812	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Feb%202017%2015:57:59%20GMT	http://jorgesanchez.net/lib/perfect-scrollbar.jquery.min.js	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/lib/perfect-scrollbar.jquery.min.js	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:56	85578/85578	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Feb%202017%2015:57:58%20GMT	http://jorgesanchez.net/lib/jquery.min.js	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/lib/jquery.min.js	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:56	8418/8418	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Feb%202017%2015:57:59%20GMT	http://jorgesanchez.net/js/manual.js?f=20170221	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/js/manual2c0d.js	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:27:56	72765/72765	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:58%20GMT	http://jorgesanchez.net/manuales/html/intro-html-web-resources/image/7.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html-web-resources/image/7.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
23:28:01	281378/281378	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Oct%202018%2021:34:58%20GMT	http://jorgesanchez.net/manuales/html/intro-html-web-resources/image/4.png	D:/MIS%20WEBS%20DESCARGADAS/html/jorgesanchez.net/manuales/html/intro-html-web-resources/image/4.png	(from http://jorgesanchez.net/manuales/html/introduccion-html.html)
